Date,Experiment,Incubation,Housing,Core,Replicate,Analyte,Time,Depth,mV,mV.sd,mV.correct,N2O,N2O.shifted
31102020,Mangrove7,[NO3],Treatment,3,7,N2O,2020-10-31 6:11,3,5.385681152,0.003249615,5.434728539,0.018464597,0.01919054
31102020,Mangrove7,[NO3],Treatment,3,7,N2O,2020-10-31 6:12,3.5,5.56137085,0.004983974,5.611001243,0.021647218,0.022373161
31102020,Mangrove7,[NO3],Treatment,3,7,N2O,2020-10-31 6:12,4,5.519989014,0.004386343,5.570155773,0.020909749,0.021635692
31102020,Mangrove7,[NO3],Treatment,3,7,N2O,2020-10-31 6:12,4.5,5.277069092,0.002374868,5.327795537,0.016533911,0.017259854
31102020,Mangrove7,[NO3],Treatment,3,7,N2O,2020-10-31 6:13,5,4.755645752,0.003841875,4.806955203,0.007130088,0.007856031
31102020,Mangrove7,[NO3],Treatment,3,7,N2O,2020-10-31 6:13,5.5,4.505493164,0.003249615,4.557338981,0.002623243,0.003349186
31102020,Mangrove7,[NO3],Treatment,3,7,N2O,2020-10-31 6:14,6,4.391265869,0,4.443718012,0.000571805,0.001297748
31102020,Mangrove7,[NO3],Treatment,3,7,N2O,2020-10-31 6:14,6.5,4.342803955,0.002712932,4.395862425,-0.000292232,0
31102020,Mangrove7,[NO3],Treatment,3,7,N2O,2020-10-31 6:15,7,4.31427002,0.003249615,4.367864855,-0.000797731,0
31102020,Mangrove7,[NO3],Treatment,3,7,N2O,2020-10-31 6:15,7.5,4.321685791,0.003,4.375816992,-0.000654154,0
31102020,Mangrove7,[NO3],control,1,1,N2O,2020-10-31 6:28,-1,5.332000732,0.002712932,5.404181806,0.017913073,0.015979656
31102020,Mangrove7,[NO3],control,1,1,N2O,2020-10-31 6:28,-0.5,5.404602051,0.001959592,5.477389451,0.019234844,0.017301427
31102020,Mangrove7,[NO3],control,1,1,N2O,2020-10-31 6:29,0,5.426025391,0.003249615,5.499395798,0.019632171,0.017698754
31102020,Mangrove7,[NO3],control,1,1,N2O,2020-10-31 6:29,0.5,5.323028564,0.001959592,5.397005297,0.0177835,0.015850084
31102020,Mangrove7,[NO3],control,1,1,N2O,2020-10-31 6:30,1,5.186767578,0.004142463,5.261350638,0.015334242,0.013400825
31102020,Mangrove7,[NO3],control,1,1,N2O,2020-10-31 6:30,1.5,5.076965332,0.004983974,5.152131398,0.013362278,0.011428861
31102020,Mangrove7,[NO3],control,1,1,N2O,2020-10-31 6:30,2,4.859039307,0.002828427,4.934811699,0.00943855,0.007505133
31102020,Mangrove7,[NO3],control,1,1,N2O,2020-10-31 6:31,2.5,4.947998047,0.003605551,5.024353445,0.011055235,0.009121818
31102020,Mangrove7,[NO3],control,1,1,N2O,2020-10-31 6:31,3,4.711517334,0.004489989,4.788479059,0.0067965,0.004863083
31102020,Mangrove7,[NO3],control,1,1,N2O,2020-10-31 6:32,3.5,4.600524902,0.004737088,4.678069633,0.004803047,0.00286963
31102020,Mangrove7,[NO3],control,1,1,N2O,2020-10-31 6:32,4,4.565002441,0.004582576,4.643153499,0.004172632,0.002239216
31102020,Mangrove7,[NO3],control,1,1,N2O,2020-10-31 6:33,4.5,4.524658203,0.004270831,4.603392267,0.003454739,0.001521323
31102020,Mangrove7,[NO3],control,1,1,N2O,2020-10-31 6:33,5,4.471130371,0.003,4.550400801,0.002497973,0.000564557
31102020,Mangrove7,[NO3],control,1,1,N2O,2020-10-31 6:33,5.5,4.426544189,0.002441311,4.506420945,0.001703913,0
31102020,Mangrove7,[NO3],control,1,1,N2O,2020-10-31 6:34,6,4.418273926,0.001959592,4.498733688,0.001565119,0
31102020,Mangrove7,[NO3],control,1,1,N2O,2020-10-31 6:34,6.5,4.397857666,0.002828427,4.478923755,0.001207448,0
31102020,Mangrove7,[NO3],control,1,1,N2O,2020-10-31 6:35,7,4.47769165,0.001959592,4.559340745,0.002659385,0.000725968
31102020,Mangrove7,[NO3],control,2,2,N2O,2020-10-31 6:37,-1,5.316619873,0.0028,5.401860286,0.017871157,0.017321573
31102020,Mangrove7,[NO3],control,2,2,N2O,2020-10-31 6:38,-0.5,5.333526611,0.003155947,5.419350031,0.018186937,0.017637352
31102020,Mangrove7,[NO3],control,2,2,N2O,2020-10-31 6:38,0,5.2840271,0.003,5.370456846,0.017304165,0.016754581
31102020,Mangrove7,[NO3],control,2,2,N2O,2020-10-31 6:38,0.5,5.213531494,0.004,5.300544246,0.016041886,0.015492302
31102020,Mangrove7,[NO3],control,2,2,N2O,2020-10-31 6:39,1,5.068206787,0.004853865,5.155825866,0.013428982,0.012879397
31102020,Mangrove7,[NO3],control,2,2,N2O,2020-10-31 6:39,1.5,5.050811768,0.004853865,5.139037173,0.013125861,0.012576276
31102020,Mangrove7,[NO3],control,2,2,N2O,2020-10-31 6:40,2,4.996032715,0.003666061,5.084841126,0.012147346,0.011597761
31102020,Mangrove7,[NO3],control,2,2,N2O,2020-10-31 6:40,2.5,4.744232178,0.003841875,4.833646916,0.00761201,0.007062425
31102020,Mangrove7,[NO3],control,2,2,N2O,2020-10-31 6:41,3,4.621185303,0.004664761,4.711183047,0.005400912,0.004851328
31102020,Mangrove7,[NO3],control,2,2,N2O,2020-10-31 6:41,3.5,4.531494141,0.003841875,4.622098212,0.003792477,0.003242892
31102020,Mangrove7,[NO3],control,2,2,N2O,2020-10-31 6:41,4,4.436004639,0.004237924,4.527191716,0.002078931,0.001529346
31102020,Mangrove7,[NO3],control,2,2,N2O,2020-10-31 6:42,4.5,4.334747314,0.003666061,4.426540717,0.000261667,0
31102020,Mangrove7,[NO3],control,2,2,N2O,2020-10-31 6:42,5,4.366851807,0.003104835,4.459228217,0.000851843,0
31102020,Mangrove7,[NO3],control,2,2,N2O,2020-10-31 6:43,5.5,4.332763672,0.003,4.425746408,0.000247326,0
31102020,Mangrove7,[NO3],control,3,3,N2O,2020-10-31 6:45,-1,5.200897217,0.004142463,5.296934906,0.015976719,0.014405424
31102020,Mangrove7,[NO3],control,3,3,N2O,2020-10-31 6:45,-0.5,5.186096191,0.004270831,5.282740206,0.015720433,0.014149138
31102020,Mangrove7,[NO3],control,3,3,N2O,2020-10-31 6:46,0,5.217590332,0.004476606,5.314817353,0.016299589,0.014728294
31102020,Mangrove7,[NO3],control,3,3,N2O,2020-10-31 6:46,0.5,5.165557861,0.004142463,5.263391209,0.015371085,0.01379979
31102020,Mangrove7,[NO3],control,3,3,N2O,2020-10-31 6:47,1,5.084472656,0.004963869,5.18288901,0.01391761,0.012346315
31102020,Mangrove7,[NO3],control,3,3,N2O,2020-10-31 6:47,1.5,4.923339844,0.001959592,5.022339204,0.011018867,0.009447572
31102020,Mangrove7,[NO3],control,3,3,N2O,2020-10-31 6:47,2,4.813446045,0.001959592,4.913051732,0.009045671,0.007474376
31102020,Mangrove7,[NO3],control,3,3,N2O,2020-10-31 6:48,2.5,4.687957764,0.004664761,4.788169777,0.006790915,0.00521962
31102020,Mangrove7,[NO3],control,3,3,N2O,2020-10-31 6:48,3,4.599639893,0.004582576,4.700434913,0.005206854,0.003635559
31102020,Mangrove7,[NO3],control,3,3,N2O,2020-10-31 6:49,3.5,4.595672607,0.004664761,4.697073953,0.005146171,0.003574876
31102020,Mangrove7,[NO3],control,3,3,N2O,2020-10-31 6:49,4,4.678375244,0.004737088,4.780359596,0.006649902,0.005078607
31102020,Mangrove7,[NO3],control,3,3,N2O,2020-10-31 6:50,4.5,4.744812012,0.003666061,4.847402691,0.007860371,0.006289076
31102020,Mangrove7,[NO3],control,3,3,N2O,2020-10-31 6:50,5,4.510681152,0.004,4.613854837,0.003643642,0.002072347
31102020,Mangrove7,[NO3],control,3,3,N2O,2020-10-31 6:50,5.5,4.411132813,0.003,4.514912824,0.001857234,0
31102020,Mangrove7,[NO3],control,3,3,N2O,2020-10-31 6:51,6,4.378875732,0.002441311,4.48323875,0.001285356,0
31102020,Mangrove7,[NO3],control,4,4,N2O,2020-10-31 6:53,-1,5.081665039,0.004898979,5.188476683,0.014018496,0.014869388
31102020,Mangrove7,[NO3],control,4,4,N2O,2020-10-31 6:53,-0.5,5.090118408,0.004935585,5.197536378,0.014182069,0.015032961
31102020,Mangrove7,[NO3],control,4,4,N2O,2020-10-31 6:53,0,4.99230957,0.003249615,5.100310546,0.012426647,0.01327754
31102020,Mangrove7,[NO3],control,4,4,N2O,2020-10-31 6:54,0.5,4.997741699,0.004,5.106325682,0.012535251,0.013386143
31102020,Mangrove7,[NO3],control,4,4,N2O,2020-10-31 6:54,1,4.800140381,0.002374868,4.90933069,0.008978488,0.00982938
31102020,Mangrove7,[NO3],control,4,4,N2O,2020-10-31 6:55,1.5,4.701446533,0.004853865,4.811243169,0.007207508,0.0080584
31102020,Mangrove7,[NO3],control,4,4,N2O,2020-10-31 6:55,2,4.566436768,0.004664761,4.67681641,0.004780419,0.005631312
31102020,Mangrove7,[NO3],control,4,4,N2O,2020-10-31 6:56,2.5,4.469421387,0.002712932,4.580407355,0.003039745,0.003890637
31102020,Mangrove7,[NO3],control,4,4,N2O,2020-10-31 6:56,3,4.456970215,0.003104835,4.56856251,0.002825885,0.003676777
31102020,Mangrove7,[NO3],control,4,4,N2O,2020-10-31 6:56,3.5,4.395751953,0.001959592,4.507927254,0.001731109,0.002582001
31102020,Mangrove7,[NO3],control,4,4,N2O,2020-10-31 6:57,4,4.421356201,0.002374868,4.534137829,0.002204344,0.003055236
31102020,Mangrove7,[NO3],control,4,4,N2O,2020-10-31 6:57,4.5,4.417205811,0.001959592,4.530570445,0.002139934,0.002990826
31102020,Mangrove7,[NO3],control,4,4,N2O,2020-10-31 6:58,5,4.328460693,0.003,4.442431653,0.00054858,0.001399472
31102020,Mangrove7,[NO3],control,4,4,N2O,2020-10-31 6:58,5.5,4.247589111,0.004898979,4.362096437,-0.00090188,0
31102020,Mangrove7,[NO3],control,4,4,N2O,2020-10-31 6:58,6,4.220855713,0.004737088,4.335946045,-0.001374028,0
31102020,Mangrove7,[NO3],control,4,4,N2O,2020-10-31 6:59,6.5,4.278198242,0.003841875,4.393894901,-0.000327756,0.000523136
31102020,Mangrove7,[NO3],control,1,5,N2O,2020-10-31 7:01,-1,5.081359863,0.004935585,5.199411867,0.014215932,0.01442644
31102020,Mangrove7,[NO3],control,1,5,N2O,2020-10-31 7:01,-0.5,5.124481201,0.004853865,5.243139531,0.015005439,0.015215947
31102020,Mangrove7,[NO3],control,1,5,N2O,2020-10-31 7:01,0,5.201538086,0.00346987,5.320779423,0.016407235,0.016617743
31102020,Mangrove7,[NO3],control,1,5,N2O,2020-10-31 7:02,0.5,5.145935059,0.0048,5.265782722,0.015414264,0.015624772
31102020,Mangrove7,[NO3],control,1,5,N2O,2020-10-31 7:02,1,5.069824219,0.004898979,5.190254888,0.014050601,0.01426111
31102020,Mangrove7,[NO3],control,1,5,N2O,2020-10-31 7:03,1.5,4.985076904,0.004,5.1061139,0.012531428,0.012741936
31102020,Mangrove7,[NO3],control,1,5,N2O,2020-10-31 7:03,2,4.778442383,0.002374868,4.900085705,0.008811568,0.009022077
31102020,Mangrove7,[NO3],control,1,5,N2O,2020-10-31 7:04,2.5,4.642364502,0.004983974,4.76454419,0.006364353,0.006574862
31102020,Mangrove7,[NO3],control,1,5,N2O,2020-10-31 7:04,3,4.590362549,0.004737088,4.713125243,0.005435979,0.005646488
31102020,Mangrove7,[NO3],control,1,5,N2O,2020-10-31 7:04,3.5,4.637359619,0.004983974,4.76072864,0.006295463,0.006505972
31102020,Mangrove7,[NO3],control,1,5,N2O,2020-10-31 7:05,4,4.649810791,0.004935585,4.773762818,0.006530796,0.006741305
31102020,Mangrove7,[NO3],control,1,5,N2O,2020-10-31 7:05,4.5,4.444549561,0,4.569107914,0.002835732,0.003046241
31102020,Mangrove7,[NO3],control,1,5,N2O,2020-10-31 7:06,5,4.375335693,0.001959592,4.500430412,0.001595753,0.001806262
31102020,Mangrove7,[NO3],control,1,5,N2O,2020-10-31 7:06,5.5,4.30645752,0.003841875,4.432158566,0.000363098,0.000573607
31102020,Mangrove7,[NO3],control,1,5,N2O,2020-10-31 7:06,6,4.267669678,0.004472136,4.393907089,-0.000327536,0
31102020,Mangrove7,[NO3],control,1,5,N2O,2020-10-31 7:07,6.5,4.264587402,0.003666061,4.391384499,-0.000373082,0
31102020,Mangrove7,[NO3],control,1,5,N2O,2020-10-31 7:07,7,4.282012939,0.003666061,4.409393042,-4.79E-05,0
31102020,Mangrove7,[NO3],control,2,6,N2O,2020-10-31 7:17,-1,5.081817627,0.004995998,5.222956677,0.014641035,0.014912332
31102020,Mangrove7,[NO3],control,2,6,N2O,2020-10-31 7:18,-0.5,5.078155518,0.004963869,5.219877575,0.014585442,0.014856739
31102020,Mangrove7,[NO3],control,2,6,N2O,2020-10-31 7:18,0,5.042388916,0.004664761,5.184670659,0.013949778,0.014221074
31102020,Mangrove7,[NO3],control,2,6,N2O,2020-10-31 7:18,0.5,4.948120117,0.002712932,5.090984866,0.012258271,0.012529568
31102020,Mangrove7,[NO3],control,2,6,N2O,2020-10-31 7:19,1,4.805267334,0.002712932,4.948668449,0.009688735,0.009960031
31102020,Mangrove7,[NO3],control,2,6,N2O,2020-10-31 7:19,1.5,4.695953369,0.004664761,4.83996081,0.007726008,0.007997304
31102020,Mangrove7,[NO3],control,2,6,N2O,2020-10-31 7:20,2,4.62121582,0.004853865,4.765806267,0.00638714,0.006658437
31102020,Mangrove7,[NO3],control,2,6,N2O,2020-10-31 7:20,2.5,4.51940918,0.004270831,4.664535993,0.004558695,0.004829992
31102020,Mangrove7,[NO3],control,2,6,N2O,2020-10-31 7:20,3,4.473693848,0.002712932,4.619426987,0.003744248,0.004015545
31102020,Mangrove7,[NO3],control,2,6,N2O,2020-10-31 7:21,3.5,4.418548584,0,4.56486473,0.002759121,0.003030418
31102020,Mangrove7,[NO3],control,2,6,N2O,2020-10-31 7:21,4,4.331756592,0.003,4.478679064,0.00120303,0.001474327
31102020,Mangrove7,[NO3],control,2,6,N2O,2020-10-31 7:22,4.5,4.279632568,0.004142463,4.427161367,0.000272873,0.00054417
31102020,Mangrove7,[NO3],control,2,6,N2O,2020-10-31 7:22,5,4.265563965,0.004386343,4.41367577,2.94E-05,0
31102020,Mangrove7,[NO3],control,2,6,N2O,2020-10-31 7:22,5.5,4.231719971,0.004386343,4.380368142,-0.000571983,0
31102020,Mangrove7,[NO3],control,3,7,N2O,2020-10-31 7:25,-1,5.182006836,0.004142463,5.33377992,0.01664196,0.018306754
31102020,Mangrove7,[NO3],control,3,7,N2O,2020-10-31 7:25,-0.5,5.244018555,0.003919184,5.396374645,0.017772114,0.019436908
31102020,Mangrove7,[NO3],control,3,7,N2O,2020-10-31 7:26,0,5.272583008,0.003155947,5.425475464,0.018297532,0.019962326
31102020,Mangrove7,[NO3],control,3,7,N2O,2020-10-31 7:26,0.5,5.189422607,0.003841875,5.342921389,0.01680701,0.018471804
31102020,Mangrove7,[NO3],control,3,7,N2O,2020-10-31 7:26,1,5.074462891,0.004963869,5.228568,0.014742348,0.016407143
31102020,Mangrove7,[NO3],control,3,7,N2O,2020-10-31 7:27,1.5,4.958557129,0.003666061,5.113245244,0.012660185,0.014324979
31102020,Mangrove7,[NO3],control,3,7,N2O,2020-10-31 7:27,2,4.762878418,0.004,4.91817286,0.009138134,0.010802928
31102020,Mangrove7,[NO3],control,3,7,N2O,2020-10-31 7:28,2.5,4.608673096,0.004963869,4.764573864,0.006364889,0.008029683
31102020,Mangrove7,[NO3],control,3,7,N2O,2020-10-31 7:28,3,4.488128662,0.004308132,4.644612436,0.004198974,0.005863768
31102020,Mangrove7,[NO3],control,3,7,N2O,2020-10-31 7:28,3.5,4.369812012,0.001959592,4.526878793,0.002073281,0.003738075
31102020,Mangrove7,[NO3],control,3,7,N2O,2020-10-31 7:29,4,4.357849121,0.00346987,4.515522228,0.001868237,0.003533032
31102020,Mangrove7,[NO3],control,3,7,N2O,2020-10-31 7:29,4.5,4.272979736,0.004270831,4.431189209,0.000345596,0.002010391
31102020,Mangrove7,[NO3],control,3,7,N2O,2020-10-31 7:30,5,4.183044434,0.004963869,4.341860233,-0.001267247,0
31102020,Mangrove7,[NO3],control,3,7,N2O,2020-10-31 7:30,5.5,4.223022461,0.004898979,4.382374626,-0.000535756,0.001129039
31102020,Mangrove7,[NO3],control,3,7,N2O,2020-10-31 7:31,6,4.160217285,0.004664761,4.320175776,-0.001658762,0
31102020,Mangrove7,[NO3],control,3,7,N2O,2020-10-31 7:31,6.5,4.158966064,0.004737088,4.319507562,-0.001670827,0
31102020,Mangrove7,[NO3],control,4,8,N2O,2020-10-31 7:33,-1,5.232055664,0.002712932,5.395488873,0.017756121,0.017662944
31102020,Mangrove7,[NO3],control,4,8,N2O,2020-10-31 7:33,-0.5,5.240905762,0.003249615,5.404875336,0.017925595,0.017832418
31102020,Mangrove7,[NO3],control,4,8,N2O,2020-10-31 7:34,0,5.212127686,0.003666061,5.376680266,0.01741653,0.017323353
31102020,Mangrove7,[NO3],control,4,8,N2O,2020-10-31 7:34,0.5,5.103088379,0.004935585,5.268200645,0.01545792,0.015364743
31102020,Mangrove7,[NO3],control,4,8,N2O,2020-10-31 7:35,1,4.914337158,0.002441311,5.080055751,0.012060945,0.011967769
31102020,Mangrove7,[NO3],control,4,8,N2O,2020-10-31 7:35,1.5,4.836181641,0.001959592,5.00248324,0.010660366,0.010567189
31102020,Mangrove7,[NO3],control,4,8,N2O,2020-10-31 7:36,2,4.610900879,0.004853865,4.777808805,0.006603847,0.00651067
31102020,Mangrove7,[NO3],control,4,8,N2O,2020-10-31 7:36,2.5,4.574859619,0.004489989,4.742350551,0.005963645,0.005870468
31102020,Mangrove7,[NO3],control,4,8,N2O,2020-10-31 7:36,3,4.530029297,0.004386343,4.698126555,0.005165176,0.005072
31102020,Mangrove7,[NO3],control,4,8,N2O,2020-10-31 7:37,3.5,4.446563721,0.002828427,4.615197345,0.003667881,0.003574705
31102020,Mangrove7,[NO3],control,4,8,N2O,2020-10-31 7:37,4,4.412567139,0.00344093,4.581737129,0.003063754,0.002970577
31102020,Mangrove7,[NO3],control,4,8,N2O,2020-10-31 7:38,4.5,4.337432861,0.002712932,4.507209177,0.001718144,0.001624968
31102020,Mangrove7,[NO3],control,4,8,N2O,2020-10-31 7:38,5,4.339630127,0.002374868,4.51001277,0.001768763,0.001675587
31102020,Mangrove7,[NO3],control,4,8,N2O,2020-10-31 7:38,5.5,4.261535645,0.004270831,4.432501294,0.000369286,0
31102020,Mangrove7,[NO3],control,4,8,N2O,2020-10-31 7:39,6,4.227783203,0.004737088,4.399308538,-0.000230012,0
31102020,Mangrove7,[NO3],control,4,8,N2O,2020-10-31 7:39,6.5,4.263000488,0.004489989,4.435108829,0.000416366,0
1112020,Mangrove8,[NH4],Treatment,1,1,N2O,2020-11-01 3:09,-1,4.676269531,0.004489989,4.72356437,0.019384755,0.018446484
1112020,Mangrove8,[NH4],Treatment,1,1,N2O,2020-11-01 3:09,-0.5,4.682220459,0.005385165,4.729210442,0.019499316,0.018561045
1112020,Mangrove8,[NH4],Treatment,1,1,N2O,2020-11-01 3:10,0,4.709991455,0.004,4.756688308,0.020056852,0.019118581
1112020,Mangrove8,[NH4],Treatment,1,1,N2O,2020-11-01 3:10,0.5,4.617706299,0.006289674,4.664098297,0.018178168,0.017239897
1112020,Mangrove8,[NH4],Treatment,1,1,N2O,2020-11-01 3:10,1,4.548248291,0.005,4.594347159,0.016762893,0.015824622
1112020,Mangrove8,[NH4],Treatment,1,1,N2O,2020-11-01 3:11,1.5,4.500244141,0.005095096,4.546038154,0.015782687,0.014844416
1112020,Mangrove8,[NH4],Treatment,1,1,N2O,2020-11-01 3:11,2,4.441314697,0.004898979,4.486803855,0.014580803,0.013642531
1112020,Mangrove8,[NH4],Treatment,1,1,N2O,2020-11-01 3:12,2.5,4.351013184,0.005455273,4.396209212,0.012742606,0.011804335
1112020,Mangrove8,[NH4],Treatment,1,1,N2O,2020-11-01 3:12,3,4.223846436,0.00490306,4.268749334,0.010156401,0.00921813
1112020,Mangrove8,[NH4],Treatment,1,1,N2O,2020-11-01 3:13,3.5,4.180725098,0.005617829,4.225323141,0.009275268,0.008336997
1112020,Mangrove8,[NH4],Treatment,1,1,N2O,2020-11-01 3:13,4,4.021942139,0.003919184,4.066235327,0.006047321,0.00510905
1112020,Mangrove8,[NH4],Treatment,1,1,N2O,2020-11-01 3:13,4.5,3.951141357,0.007158212,3.995141415,0.004604801,0.00366653
1112020,Mangrove8,[NH4],Treatment,1,1,N2O,2020-11-01 3:14,5,3.950714111,0.005617829,3.994409314,0.004589947,0.003651676
1112020,Mangrove8,[NH4],Treatment,1,1,N2O,2020-11-01 3:14,5.5,3.906341553,0.00574108,3.949731901,0.003683426,0.002745155
1112020,Mangrove8,[NH4],Treatment,1,1,N2O,2020-11-01 3:15,6,3.86340332,0.005670979,3.906488812,0.002806009,0.001867738
1112020,Mangrove8,[NH4],Treatment,1,1,N2O,2020-11-01 3:15,6.5,3.798492432,0.005473573,3.841284794,0.001482997,0.000544726
1112020,Mangrove8,[NH4],Treatment,1,1,N2O,2020-11-01 3:16,7,3.79473877,0.004308132,3.837226277,0.001400648,0
1112020,Mangrove8,[NH4],Treatment,1,1,N2O,2020-11-01 3:17,7.5,3.74987793,0,3.7916502,0.000475894,0
1112020,Mangrove8,[NH4],Treatment,2,2,N2O,2020-11-01 3:19,-1,4.628051758,0.002441311,4.668440455,0.018266272,0.016909665
1112020,Mangrove8,[NH4],Treatment,2,2,N2O,2020-11-01 3:19,-0.5,4.681854248,0.004,4.72193809,0.019351758,0.01799515
1112020,Mangrove8,[NH4],Treatment,2,2,N2O,2020-11-01 3:19,0,4.633270264,0.002712932,4.673060976,0.018360024,0.017003417
1112020,Mangrove8,[NH4],Treatment,2,2,N2O,2020-11-01 3:20,0.5,4.589447021,0.003464102,4.628932878,0.01746465,0.016108042
1112020,Mangrove8,[NH4],Treatment,2,2,N2O,2020-11-01 3:20,1,4.471038818,0.004142463,4.510231545,0.015056158,0.013699551
1112020,Mangrove8,[NH4],Treatment,2,2,N2O,2020-11-01 3:21,1.5,4.422363281,0.004898979,4.461251153,0.014062329,0.012705722
1112020,Mangrove8,[NH4],Treatment,2,2,N2O,2020-11-01 3:21,2,4.38269043,0.004963869,4.421273446,0.013251168,0.011894561
1112020,Mangrove8,[NH4],Treatment,2,2,N2O,2020-11-01 3:22,2.5,4.283599854,0.004386343,4.321878015,0.0112344,0.009877793
1112020,Mangrove8,[NH4],Treatment,2,2,N2O,2020-11-01 3:22,3,4.297576904,0.004386343,4.335561935,0.011512052,0.010155444
1112020,Mangrove8,[NH4],Treatment,2,2,N2O,2020-11-01 3:22,3.5,4.125976563,0.002712932,4.163656739,0.008024036,0.006667428
1112020,Mangrove8,[NH4],Treatment,2,2,N2O,2020-11-01 3:23,4,3.983123779,0.004963869,4.020510825,0.005119555,0.003762948
1112020,Mangrove8,[NH4],Treatment,2,2,N2O,2020-11-01 3:23,4.5,3.941162109,0.004737088,3.9782443,0.004261953,0.002905346
1112020,Mangrove8,[NH4],Treatment,2,2,N2O,2020-11-01 3:24,5,3.908599854,0.004489989,3.94537719,0.003595068,0.00223846
1112020,Mangrove8,[NH4],Treatment,2,2,N2O,2020-11-01 3:24,5.5,3.94418335,0.004898979,3.980667556,0.004311122,0.002954514
1112020,Mangrove8,[NH4],Treatment,2,2,N2O,2020-11-01 3:25,6,3.840209961,0.004,3.876401037,0.002195518,0.00083891
1112020,Mangrove8,[NH4],Treatment,2,2,N2O,2020-11-01 3:25,6.5,3.7578125,0.002828427,3.793710446,0.000517697,0
1112020,Mangrove8,[NH4],Treatment,3,3,N2O,2020-11-01 3:27,-1,4.5473938,0.0042,4.582177852,0.016515974,0.016918303
1112020,Mangrove8,[NH4],Treatment,3,3,N2O,2020-11-01 3:27,-0.5,4.53012085,0.002712932,4.564600047,0.016159314,0.016561643
1112020,Mangrove8,[NH4],Treatment,3,3,N2O,2020-11-01 3:27,0,4.57879639,0.002712932,4.612970732,0.017140772,0.017543101
1112020,Mangrove8,[NH4],Treatment,3,3,N2O,2020-11-01 3:28,0.5,4.59237671,0.001959592,4.626257922,0.017410374,0.017812703
1112020,Mangrove8,[NH4],Treatment,3,3,N2O,2020-11-01 3:28,1,4.45391846,0.004142463,4.487506542,0.01459506,0.014997389
1112020,Mangrove8,[NH4],Treatment,3,3,N2O,2020-11-01 3:29,1.5,4.33044434,0.004270831,4.363727567,0.012083542,0.012485871
1112020,Mangrove8,[NH4],Treatment,3,3,N2O,2020-11-01 3:29,2,4.30917358,0.003249615,4.342151952,0.011645765,0.012048094
1112020,Mangrove8,[NH4],Treatment,3,3,N2O,2020-11-01 3:30,2.5,4.15100098,0.003,4.183674497,0.008430203,0.008832532
1112020,Mangrove8,[NH4],Treatment,3,3,N2O,2020-11-01 3:30,3,3.99301147,0.004935585,4.025380131,0.005218355,0.005620684
1112020,Mangrove8,[NH4],Treatment,3,3,N2O,2020-11-01 3:30,3.5,3.98788452,0.004664761,4.019948326,0.005108142,0.005510471
1112020,Mangrove8,[NH4],Treatment,3,3,N2O,2020-11-01 3:31,4,3.90817261,0.004664761,3.939931561,0.003484574,0.003886903
1112020,Mangrove8,[NH4],Treatment,3,3,N2O,2020-11-01 3:31,4.5,3.82574463,0.00346987,3.857210451,0.001806134,0.002208463
1112020,Mangrove8,[NH4],Treatment,3,3,N2O,2020-11-01 3:32,5,3.82302856,0,3.854189526,0.001744838,0.002147167
1112020,Mangrove8,[NH4],Treatment,3,3,N2O,2020-11-01 3:32,5.5,3.79418945,0.002374868,3.825045561,0.001153497,0.001555826
1112020,Mangrove8,[NH4],Treatment,3,3,N2O,2020-11-01 3:33,6,3.76501465,0.001959592,3.795577631,0.000555583,0.000957912
1112020,Mangrove8,[NH4],Treatment,3,3,N2O,2020-11-01 3:33,6.5,3.75338745,0.0028,3.783645576,0.000313477,0.000715806
1112020,Mangrove8,[NH4],Treatment,3,3,N2O,2020-11-01 3:33,7,3.68313599,0.004,3.713089261,-0.001118135,0
1112020,Mangrove8,[NH4],Treatment,4,4,N2O,2020-11-01 3:36,-1,4.52835083,0.004123106,4.556557046,0.015996119,0.019075788
1112020,Mangrove8,[NH4],Treatment,4,4,N2O,2020-11-01 3:36,-0.5,4.55645752,0.002374868,4.584358881,0.016560228,0.019639897
1112020,Mangrove8,[NH4],Treatment,4,4,N2O,2020-11-01 3:37,0,4.477478027,0.003841875,4.505074533,0.014951521,0.01803119
1112020,Mangrove8,[NH4],Treatment,4,4,N2O,2020-11-01 3:37,0.5,4.397918701,0.004935585,4.425210352,0.013331049,0.016410718
1112020,Mangrove8,[NH4],Treatment,4,4,N2O,2020-11-01 3:38,1,4.355133057,0.004983974,4.382119852,0.012456728,0.015536397
1112020,Mangrove8,[NH4],Treatment,4,4,N2O,2020-11-01 3:38,1.5,4.221160889,0.002374868,4.247842829,0.0097322,0.01281187
1112020,Mangrove8,[NH4],Treatment,4,4,N2O,2020-11-01 3:39,2,4.19619751,0.001959592,4.22258632,0.009219737,0.012299406
1112020,Mangrove8,[NH4],Treatment,4,4,N2O,2020-11-01 3:39,2.5,4.142425537,0.002374868,4.168532943,0.008122975,0.011202645
1112020,Mangrove8,[NH4],Treatment,4,4,N2O,2020-11-01 3:39,3,3.994781494,0.004853865,4.02059577,0.005121279,0.008200948
1112020,Mangrove8,[NH4],Treatment,4,4,N2O,2020-11-01 3:40,3.5,3.879730225,0.003,3.905251371,0.002780901,0.00586057
1112020,Mangrove8,[NH4],Treatment,4,4,N2O,2020-11-01 3:40,4,3.789581299,0.002712932,3.81479759,0.000945562,0.004025232
